"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2021","AQS","260050003","1","14","ug/m3 LC","55","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/02/2021","AQS","260050003","1","9.4","ug/m3 LC","39","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/03/2021","AQS","260050003","1","4.3","ug/m3 LC","18","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/04/2021","AQS","260050003","1","9.2","ug/m3 LC","38","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/05/2021","AQS","260050003","1","8.5","ug/m3 LC","35","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/06/2021","AQS","260050003","1","5.7","ug/m3 LC","24","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/07/2021","AQS","260050003","1","6.4","ug/m3 LC","27","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/08/2021","AQS","260050003","1","7.2","ug/m3 LC","30","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/09/2021","AQS","260050003","1","9.6","ug/m3 LC","40","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/10/2021","AQS","260050003","1","18.3","ug/m3 LC","64","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/11/2021","AQS","260050003","1","12","ug/m3 LC","50","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/12/2021","AQS","260050003","1","13.5","ug/m3 LC","54","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/13/2021","AQS","260050003","1","10.8","ug/m3 LC","45","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/14/2021","AQS","260050003","1","11.2","ug/m3 LC","47","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"01/15/2021","AQS","260050003","1","6.6","ug/m3 LC","28","Holland","1","100.0000","88101","PM2.5 - Local Conditions","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
