"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/2021","AQS","560010006","1","2","ug/m3 LC","8","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/10/2021","AQS","560010006","1","8.6","ug/m3 LC","36","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/16/2021","AQS","560010006","1","1.3","ug/m3 LC","5","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/22/2021","AQS","560010006","1","2.9","ug/m3 LC","12","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/28/2021","AQS","560010006","1","1.1","ug/m3 LC","5","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"02/03/2021","AQS","560010006","1","1","ug/m3 LC","4","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"02/09/2021","AQS","560010006","1","3.3","ug/m3 LC","14","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"02/21/2021","AQS","560010006","1","1.7","ug/m3 LC","7","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/01/2021","AQS","560010006","11","5.1","ug/m3 LC","21","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/07/2021","AQS","560010006","11","5.6","ug/m3 LC","23","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/13/2021","AQS","560010006","11","2.5","ug/m3 LC","10","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/19/2021","AQS","560010006","11","2.6","ug/m3 LC","11","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/25/2021","AQS","560010006","11","7.2","ug/m3 LC","30","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"01/31/2021","AQS","560010006","11","2.1","ug/m3 LC","9","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"02/06/2021","AQS","560010006","11","2.1","ug/m3 LC","9","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"02/12/2021","AQS","560010006","11","6.9","ug/m3 LC","29","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"02/18/2021","AQS","560010006","11","4.4","ug/m3 LC","18","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"02/24/2021","AQS","560010006","11","1.9","ug/m3 LC","8","Laramie SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.3115860009356","-105.591725"
"05/27/2021","AQS","560010011","3","4.5","ug/m3 LC","19","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"05/28/2021","AQS","560010011","3","3.7","ug/m3 LC","15","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"05/29/2021","AQS","560010011","3","5.2","ug/m3 LC","22","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"05/30/2021","AQS","560010011","3","3.2","ug/m3 LC","13","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"05/31/2021","AQS","560010011","3","3.3","ug/m3 LC","14","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"06/01/2021","AQS","560010011","3","5","ug/m3 LC","21","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"06/02/2021","AQS","560010011","3","4","ug/m3 LC","17","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"06/03/2021","AQS","560010011","3","5.6","ug/m3 LC","23","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"06/04/2021","AQS","560010011","3","7.8","ug/m3 LC","33","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"06/05/2021","AQS","560010011","3","5.8","ug/m3 LC","24","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"06/06/2021","AQS","560010011","3","3.3","ug/m3 LC","14","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"06/07/2021","AQS","560010011","3","4.8","ug/m3 LC","20","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
"06/08/2021","AQS","560010011","3","8.6","ug/m3 LC","36","Laramie I-80 Mobile","1","100.0000","88101","PM2.5 - Local Conditions","29660","Laramie, WY","56","Wyoming","001","Albany","41.32417","-105.61489"
